bookID,title,authors,average_rating,isbn13,language,num_pages,ratings_count,text_reviews_count,publisher,publication_year,age
17202,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,9780399132674,English,416,98,6,G.P. Putnam's Sons,1987,35
17204,The Friday Night Knitting Club (Friday Night Knitting Club  #1),Kate Jacobs,3.42,9780399154096,English,352,64473,7744,G.P. Putnam's Sons,2007,15
17206,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,3.92,9780439700887,English,320,19436,267,Scholastic,2007,15
17208,Friday,Robert A. Heinlein,3.84,9780345414007,English,384,23064,476,Del Rey,1997,25
17214,Starship Troopers,Robert A. Heinlein,4.01,9780441783588,English,335,164740,3962,Ace Book,1987,35
17215,Starship Troopers,Robert A. Heinlein,4.01,9780441014101,English,280,1100,165,Ace,2006,16
17216,Starship Troopers,Robert A. Heinlein,4.01,9781568654300,English,205,172,20,Ace/SFBC,1997,25
17224,The Diamond Color Meditation: Color Pathway to the Soul,John  Diamond,5.0,9781890995522,English,74,5,3,Square One Publishers,2006,16
17228,Zodiac,Neal Stephenson/Jean-Pierre Pugi,3.72,9782207252642,French,391,65,0,Denoël,2002,20
17230,Sirens and Sea Monsters (Tales from the Odyssey #3),Mary Pope Osborne/Homer/Troy Howell,4.04,9780786809301,English,112,371,22,Disney-Hyperion,2003,19
17233,The Scarlet Letter,Nathaniel Hawthorne,3.4,9781419542206,English,553,23,4,Kaplan,2006,16
17236,Dracula,Bram Stoker/Jan Needle/Gary Blythe,3.99,9780744586534,English,336,73,8,Walker Books Ltd,2004,18
17238,Dracula,Bram Stoker/Joseph Valente,3.99,9780743477369,English,528,9871,431,Pocket Books,2003,19
17241,Dracula,Bram Stoker/Robert Whitfield,3.99,9780786180400,English,15,53,12,Blackstone Audiobooks,1998,24
17243,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne,3.44,9780800809638,English,224,21,2,Taplinger Publ. Company,1973,49
17245,Dracula,Bram Stoker/Nina Auerbach/David J. Skal,3.99,9780393970128,English,488,774987,14944,Norton,1986,36
17246,Macbeth,William Shakespeare/Paul Werstine/Barbara A. Mowat,3.9,9780743482790,English,272,522,35,Simon  Schuster,2004,18
17247,Macbeth (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.9,9781586638467,English,219,1292,138,SparkNotes,2003,19
17248,Death of a Dreamer (Hamish Macbeth  #22),M.C. Beaton,3.83,9780892967896,English,247,73,12,Mysterious Press,2006,16
17250,The Crucible,Arthur  Miller/Christopher Bigsby,3.58,9780142437339,English,143,293374,6037,Penguin Books,2003,19
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,4.16,9780375706363,English,912,3103,114,Vintage,2001,21
17253,Spock: The Fire and the Rose (Star Trek: Crucible  #2),David R. George III,3.96,9780743491693,English,390,206,14,Pocket Books,2006,16
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,4.14,9780743491686,English,640,332,38,Pocket Books,2006,16
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,3.69,9780743491709,English,320,183,16,Star Trek,2007,15
17263,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose,4.19,9780521447713,English,202,580,49,Cambridge University Press,1993,29
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,4.19,9780486248950,English,224,958,28,Dover Publications,1985,37
17267,The Great Divorce,C.S. Lewis,4.28,9790007672386,English,160,87527,3867,HarperCollins,2002,20
17271,The Metaphysics of Star Trek,Richard Hanley,3.82,9780465091249,English,253,306,11,Basic Books,1997,25
17275,The Very Best of the Feynman Lectures,Richard P. Feynman,4.18,9780465099009,English,180,123,21,Basic Books,2005,17
17276,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,4.71,9780738209258,English,0,21,0,Basic Books,2004,18
17277,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,4.8,9780738209272,English,0,20,0,Basic Books,2006,16
17279,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,4.59,9780738202839,English,12,22,0,Basic Books,2004,18
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.63,9780805390490,English,384,716,15,Addison Wesley Publishing Company,2005,17
17289,Galactic Goodnight (Disney's Little Einsteins),Susan Ring/Kirk Albert Etienne,4.42,9780786849734,English,20,12,2,Disney Press,2006,16
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,3.86,9780393011838,English,320,3176,366,W. W. Norton  Company,2002,20
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,4.5,9780786855391,English,24,12,1,Disney Press,2006,16
17293,Babies (Baby Einstein),Julie Aigner-Clark,4.0,9780786808380,English,20,31,2,Disney Press,2002,20
17294,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque,3.68,9780786855384,English,32,26,4,Disney Press,2006,16
17295,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe,4.29,9780786849710,English,12,21,2,Disney Press,2006,16
17296,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,3.7,9780786855377,English,28,26,1,Disney Press,2006,16
17297,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,4.41,9780807615324,English,174,17,0,George Braziller Inc.,2004,18
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,9781581345278,English,448,50573,588,Crossway Books,2003,19
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,9781581345285,English,376,86548,1637,Crossway Books,2003,19
17313,The Oath,Frank E. Peretti,4.07,9781595540454,English,576,32,4,Thomas Nelson,2005,17
17315,Oath of Swords (War God  #1),David Weber,4.01,9781416520863,English,576,5582,128,Baen,2006,16
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,4.27,9780671697983,English,501,6200,183,Baen,1989,33
17319,The Oath (Dismas Hardy  #8),John Lescroart,4.02,9780451207647,English,468,2781,133,Signet,2003,19
17320,Wind Rider's Oath (War God  #3),David Weber,4.02,9781416508953,English,570,2774,42,Baen,2005,17
17323,A Visitation of Spirits,Randall Kenan,3.76,9780375703973,English,272,449,38,Vintage,2000,22
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,4.31,9780975262207,English,148,126,7,Open Heaven Publications,2004,18
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,9780061208492,English,746,925,40,HarperOne,2007,15
17344,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,4.19,9780786198382,English,9,60,17,Blackstone Publishing,2000,22
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,4.27,9780345409461,English,459,50343,2084,Ballantine Books,1997,25
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone,4.08,9780553077728,English,194,351,18,Bantam Books,1992,30
17355,The Illustrated A Brief History of Time,Stephen Hawking,4.17,9780593040591,English,259,317,38,Bantam,1997,25
17356,Brevísima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent,4.22,9788484326373,Spanish,198,64,4,Critica (Grijalbo Mondadori),2005,17
17360,A First Course in String Theory,Barton Zwiebach,4.16,9780521831437,English,578,189,8,Cambridge University Press,2004,18
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,4.18,9780393312768,English,624,10216,165,W. W. Norton  Company,1995,27
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,4.28,9780099173311,English,350,1837,178,Vintage,2006,16
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd,4.28,9780786177288,English,356,74,16,Blackstone Audiobooks,1997,25
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,4.05,9780465023943,English,144,5907,290,Basic Books,2005,17
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,4.18,9781591855101,Spanish,292,13,0,Casa Creacion,2005,17
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,9780486651910,English,404,17,0,Dover Publications,1986,36
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,4.01,9780132431064,English,976,110,10,Prentice Hall,2000,22
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,4.05,9781416927839,English,176,38024,907,Aladdin,2006,16
17468,Black Beauty,Anna Sewell/Scott McKowen,3.96,9781402714528,English,208,738,74,Sterling,2004,18
17473,Black Beauty (Coloring Book),Anna Sewell/John         Green,3.96,9780486292724,English,48,68,3,Dover Publications,1996,26
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,9780340796146,English,256,19173,658,Hodder,2001,21
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,3.87,9780340917541,English,144,6881,187,Hodder,2006,16
17503,The Circus of Adventure,Enid Blyton,4.11,9780330244770,English,192,12,0,Pan,1975,47
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest/Berlitz Publishing Company,4.14,9789812468239,Spanish,64,0,0,Berlitz Kids,2006,16
17510,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest,4.14,9789812468208,French,64,1,0,Berlitz Kids,2006,16
17511,The Mystery of the Missing Cat,Gertrude Chandler Warner/Charles Tang,3.82,9780785759379,English,119,5,0,Turtleback Books,1994,28
17513,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,4.14,9782831557434,German,64,1,0,Berlitz Kids,1996,26
17518,The Trolley Car Family,Eleanor Clymer/Ursula Koering,4.14,9780590407328,English,256,314,46,Scholastic,1987,35
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,4.04,9780316030892,English,302,19389,382,Little  Brown Books for Young Readers,1995,27
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,3.67,9781562926168,English,122,1195,191,Honor Books,2009,13
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert,3.94,9781555533076,English,160,18,5,Northeastern University Press,1997,25
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,3.71,9780060004507,English,32,659,87,HarperCollins Publishers,2005,17
17550,Moods,Louisa May Alcott,3.4,9780813516707,English,538,314,48,Rutgers University Press,1991,31
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott/Kerry A. Graves,3.91,9780736805995,English,32,29,0,Capstone Press,2000,22
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,4.19,9780590488129,English,289,311,22,Scholastic  Inc.,1971,51
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,4.14,9780064462341,English,32,440,36,HarperCollins,2000,22
17593,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,3.79,9780139567568,English,362,170,7,Prentice Hall,1999,23
17600,Homemade Love,bell hooks/Shane W. Evans,4.18,9780786806430,English,32,222,33,Jump At The Sun,2002,20
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,9780743456081,English,188,2574,322,Washington Square Press,2004,18
17602,Killing Rage: Ending Racism,bell hooks,4.28,9780805050271,English,288,1987,106,Holt Paperbacks,1996,26
17603,Where We Stand: Class Matters,bell hooks,4.18,9780415929134,English,164,1780,142,Routledge,2000,22
17607,All About Love: New Visions,bell hooks,4.01,9780688168445,English,240,10928,1144,William Morrow,1999,23
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,3.95,9780807050118,English,232,201,21,Beacon Press,2002,20
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn,3.98,9781565847859,English,384,659,51,New Press  The,2007,15
17610,The Karma Of Brown Folk,Vijay Prashad,4.1,9780816634392,English,272,344,31,Univ Of Minnesota Press,2001,21
17619,The Negro,W.E.B. Du Bois/Robert Gregg,4.32,9780812217759,English,284,29,4,University of Pennsylvania Press,2001,21
17624,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,3.95,9781594200298,English,240,102,12,Penguin Press HC  The,2004,18
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,3.87,9780029131695,English,352,41,3,Free Press,1995,27
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,4.42,9780160729942,English,496,239,5,National Park Service,2006,16
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,4.01,9780380804528,English,384,313,28,William Morrow Paperbacks,2000,22
17643,Before We Were Free,Julia Alvarez,3.87,9780440237846,English,192,4950,837,Laurel Leaf Library,2004,18
17644,Moral Disorder and Other Stories,Margaret Atwood,3.63,9780385503846,English,255,8270,755,Nan A. Talese,2006,16
17645,The Penelopiad,Margaret Atwood/Laurel Merlington,3.7,9781841957173,English,198,29315,2631,Canongate U.S.,2005,17
17646,The Tent,Margaret Atwood,3.7,9780385516686,English,159,5061,519,Nan A. Talese,2006,16
17650,The Robber Bride,Margaret Atwood,3.83,9780385491037,English,528,34550,1679,Anchor,1998,24
17654,The Moth Diaries,Rachel Klein,3.49,9780571219711,English,245,60,12,Faber & Faber Limited,2004,18
17658,Trauma,Graham Masterton,3.55,9780451205551,English,224,344,43,Signet,2002,20
17671,Liars and Saints,Maile Meloy,3.6,9780743261982,English,272,2270,306,Scribner,2004,18
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,4.04,9780375708138,English,336,1063,159,Vintage,2003,19
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,4.1,9781400031771,English,352,462,78,Vintage,2006,16
17679,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,3.73,9780805832891,English,242,9,0,Psychology Press,2001,21
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,3.41,9780060758769,English,272,1137,231,Harper Perennial,2007,15
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,4.43,9780451460912,English,517,91592,2747,Roc,2006,16
17686,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,4.23,9780805209068,English,521,2090,90,Schocken,2009,13
17687,The Metamorphosis,Franz Kafka,3.81,9781419172694,English,48,395,30,Kessinger Publishing,2004,18
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,4.04,9780684800707,English,352,13846,193,Scribner,2000,22
17690,The Trial,Franz Kafka/Max Brod/Willa Muir/Edwin Muir,3.98,9780099428640,English,255,168300,3724,Vintage,2001,21
17691,Franz Kafka: The Complete Stories,Franz Kafka/Nabum N. Glazer/John Updike,4.35,9780805238631,English,486,59,3,Schocken,1987,35
17692,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,3.98,9780805209990,English,276,4086,372,Schocken Books,1999,23
17694,The Zürau Aphorisms,Franz Kafka/Michael Hofmann/Geoffrey Brock/Roberto Calasso,3.75,9780805212075,English,160,648,57,Schocken,2006,16
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy/Aylmer Maude/Nigel J. Cooper,4.41,9780375411724,English,848,72,10,Everyman's Library,2001,21
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,3.79,9780812975048,English,161,4356,226,Modern Library,2006,16
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,4.26,9780142400654,English,160,4850,138,Puffin Books,2004,18
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Tommy Lee/Mick Mars,4.16,9780060392888,English,430,436,50,Dey Street Books,2001,21
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,9780671746063,English,216,2796,242,Pocket Books,1991,31
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel,4.07,9780553213454,English,234,1469,98,Bantam Classics,1984,38
17724,The Awakening,Kate Chopin/Margo Culley,3.65,9780393960570,English,336,937,72,W. W. Norton & Company,1993,29
17726,Go Down  Moses,William Faulkner,3.93,9780679732174,English,365,8289,370,Vintage,1991,31
17727,The Books of Magic,Neil Gaiman/John Bolton/Scott Hampton/Charles Vess/Paul Johnson/Roger Zelazny,4.08,9781563890826,English,200,13850,481,Vertigo,1993,29
17728,The House of Mirth,Edith Wharton/Nina Bawden,3.95,9781844082933,English,351,69014,3180,Virago,2006,16
17730,House of Mirth,Edith Wharton,3.95,9781600962202,English,324,220,11,Waking Lion Press,2008,14
17733,The House of Mirth,Edith Wharton/Jeffrey Meyers,3.95,9781593081041,English,359,74,9,Barnes  Noble Classics,2003,19
17735,Light (Kefahuchi Tract  #1),M. John Harrison,3.6,9780553382952,English,310,3732,415,Spectra,2004,18
17743,Beautiful Evidence,Edward R. Tufte,4.15,9780961392178,English,213,2045,130,Graphics Press LLC,2006,16
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,4.08,9780961392161,English,31,924,65,Graphics Press,2006,16
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,4.41,9783548256429,German,354,6,0,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas,2002,20
17762,Manöver um Feuerland (The Far Side of the World) (Aubrey/Maturin Book 10),Patrick O'Brian,4.45,9783548254432,German,478,8,0,Ullstein Tb,2002,20
17766,Master and Commander (Aubrey/Maturin Book 1),Patrick O'Brian,4.1,9780739315651,English,0,1,0,Random House Audio,2004,18
17770,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,4.29,9780397008049,English,413,3,0,Lippincott Williams & Wilkins,1972,50
17778,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,4.38,9783548254357,German,412,7,0,Ullstein Tb,2002,20
